Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	DNase Experiment accession	DNase Experiment date released	DNase Lab	DNase Donor(s)	DNase File accession	DNase Output type	DNase Run type	ENCODE-rE2G v1	thresholded_bedpe_SYNAPSE_ID	full_predictions_SYNAPSE_ID	thresholded_bigInteract_SYNAPSE_ID	thresholded_predictions_SYNAPSE_ID
CL:0000312	keratinocyte	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EPQ	2011-05-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO268AAA/	ENCFF898SOZ, ENCFF474YKG	unfiltered alignments, unfiltered alignments	single-ended, single-ended	True	syn55176014	syn55176017	syn55176010	syn55176011
CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR179CDH	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO000AAW/	ENCFF235GOT	unfiltered alignments	single-ended	False	syn55176018	syn55176023	syn55176015	syn55176016
CL:0000351	trophoblast cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR121ZSL	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO096FKE/, /human-donors/ENCDO333OMW/	ENCFF787BIT, ENCFF143HYS	alignments, alignments	paired-ended, paired-ended	True	syn55176024	syn55176027	syn55176020	syn55176021
CL:0000351	trophoblast cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR593LTJ	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO070KYQ/, /human-donors/ENCDO960IHW/	ENCFF610MXQ, ENCFF854SID	alignments, alignments	paired-ended, paired-ended	False	syn55176028	syn55176032	syn55176025	syn55176026
CL:0000351	trophoblast cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR809LCE	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO623MQT/	ENCFF139OOY	alignments	paired-ended	False	syn55176033	syn55176036	syn55176029	syn55176030
CL:0000351	trophoblast cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR964MZQ	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO204REL/, /human-donors/ENCDO671XTD/	ENCFF809XEZ, ENCFF632VEJ	alignments, alignments	paired-ended, paired-ended	False	syn55176037	syn55176041	syn55176034	syn55176035
CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EOO	2011-05-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO094AAA/	ENCFF253FMQ, ENCFF372SZT	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, single-ended	True	syn55176042	syn55176045	syn55176038	syn55176039
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EIG	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO174AAA/	ENCFF112GVG	unfiltered alignments	single-ended	False	syn55176046	syn55176051	syn55176043	syn55176044
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQC	2010-12-14	John Stamatoyannopoulos, UW	/human-donors/ENCDO334AAA/	ENCFF995TGB, ENCFF533FVX	unfiltered alignments, unfiltered alignments	single-ended, paired-ended & single-ended	False	syn55176050	syn55176054	syn55176047	syn55176048
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQD	2012-07-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO285AAA/	ENCFF752UQO	unfiltered alignments	paired-ended & single-ended	True	syn55176055	syn55176059	syn55176052	syn55176053
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQE	2012-07-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO286AAA/	ENCFF936EGM, ENCFF944ZQZ	unfiltered alignments, unfiltered alignments	single-ended, single-ended	False	syn55176060	syn55176064	syn55176056	syn55176057
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR035SZE	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO100JZM/	ENCFF681FDL	alignments	paired-ended	False	syn55176065	syn55176069	syn55176061	syn55176063
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR058ELM	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO739OLY/	ENCFF663ZYE	alignments	paired-ended	False	syn55176070	syn55176075	syn55176066	syn55176068
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR260UJJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF060ORA	alignments	paired-ended	False	syn55176073	syn55176078	syn55176071	syn55176072
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR384GGJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF889NJK	alignments	paired-ended	False	syn55176079	syn55176082	syn55176074	syn55176076
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR453RFW	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO786GVO/	ENCFF692JSM	alignments	paired-ended	False	syn55176083	syn55176088	syn55176080	syn55176081
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	Interferon-gamma antibody, Interleukin-4	100 μg/mL, 5 μg/mL	36 hour	NA	NA	NA	NA	NA	NA	ENCSR223XND	2021-11-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO374BBL/	ENCFF966RTN	alignments	paired-ended	False	syn55176087	syn55176097	syn55176084	syn55176085
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQG	2012-07-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO287AAA/	ENCFF512LFE, ENCFF243DIU	unfiltered alignments, alignments	single-ended, paired-ended	True	syn55176096	syn55176102	syn55176089	syn55176095
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQH	2012-07-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO288AAA/	ENCFF763CGZ	unfiltered alignments	single-ended	False	syn55176101	syn55176105	syn55176099	syn55176100
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQI	2012-07-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO289AAA/	ENCFF740XMF	unfiltered alignments	paired-ended & single-ended	False	syn55176106	syn55176110	syn55176103	syn55176104
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR197ZNW	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO786GVO/	ENCFF721DXM	alignments	paired-ended	False	syn55176111	syn55176115	syn55176108	syn55176109
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR655LUX	2022-05-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF878NXP	alignments	paired-ended	False	syn55176114	syn55176120	syn55176112	syn55176113
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR869JYO	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF217SLM	alignments	paired-ended	False	syn55176119	syn55176125	syn55176116	syn55176118
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR872IXQ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO739OLY/	ENCFF984EJT	alignments	paired-ended	False	syn55176124	syn55176130	syn55176122	syn55176123
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR943KMD	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF915JML	alignments	paired-ended	False	syn55176129	syn55176134	syn55176127	syn55176128
CL:0000623	natural killer cell	primary cell	Homo sapiens	Interleukin-12 subunit beta, Interleukin-18, Interleukin-12 subunit alpha, Interleukin-15	100 ng/mL	72 hour	NA	NA	NA	NA	NA	NA	ENCSR409ZBD	2022-01-26	John Stamatoyannopoulos, UW	/human-donors/ENCDO311UBW/	ENCFF286KKJ	alignments	paired-ended	False	syn55176133	syn55176140	syn55176131	syn55176132
CL:0000623	natural killer cell	primary cell	Homo sapiens	Interleukin-12 subunit beta, Interleukin-18, Interleukin-12 subunit alpha, Interleukin-15	100 ng/mL	72 hour	NA	NA	NA	NA	NA	NA	ENCSR794TLA	2022-01-26	John Stamatoyannopoulos, UW	/human-donors/ENCDO911LCI/	ENCFF356WSQ	alignments	paired-ended	False	syn55176139	syn55176144	syn55176136	syn55176137
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR407WGG	2021-09-10	John Stamatoyannopoulos, UW	/human-donors/ENCDO911LCI/	ENCFF144XNA	alignments	paired-ended	False	syn55176143	syn55176149	syn55176141	syn55176142
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR704HNG	2013-07-31	John Stamatoyannopoulos, UW & Zhiping Weng, UMass	/human-donors/ENCDO190HXC/	ENCFF994RWT	unfiltered alignments	paired-ended & single-ended	False	syn55176148	syn55176152	syn55176146	syn55176147
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR718AAB	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO028NGF/	ENCFF506IQQ	unfiltered alignments	single-ended	True	syn55176153	syn55176158	syn55176150	syn55176151
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR723JLG	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO579CCQ/	ENCFF989PWI	unfiltered alignments	single-ended	False	syn55176159	syn55176162	syn55176156	syn55176157
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR975LGK	2021-11-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO195VEA/	ENCFF684DLJ	alignments	paired-ended	False	syn55176163	syn55176168	syn55176160	syn55176161
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day	NA	NA	NA	NA	NA	NA	ENCSR425MRQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO028NGF/	ENCFF397NGT	unfiltered alignments	single-ended	False	syn55176167	syn55176173	syn55176164	syn55176166
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day	NA	NA	NA	NA	NA	NA	ENCSR569ATD	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO190HXC/	ENCFF655EDA	unfiltered alignments	single-ended	False	syn55176171	syn55176177	syn55176169	syn55176170
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interferon alpha-2	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR111WTE	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF287NUU	alignments	paired-ended	False	syn55176176	syn55176180	syn55176174	syn55176175
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interferon alpha-2	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR941MHZ	2022-06-07	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF221DUU	alignments	paired-ended	False	syn55176181	syn55176186	syn55176178	syn55176179
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interferon gamma	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR336QAO	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF679BDM	alignments	paired-ended	False	syn55176187	syn55176190	syn55176182	syn55176184
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-1 beta	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR314IOV	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF968QXD	alignments	paired-ended	True	syn55176191	syn55176195	syn55176188	syn55176189
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-1 beta	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR566XSD	2022-06-07	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF246DLQ	alignments	paired-ended	False	syn55176196	syn55176201	syn55176193	syn55176194
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-10	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR940UEK	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF573FXO	alignments	paired-ended	False	syn55176200	syn55176205	syn55176197	syn55176198
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-12 subunit alpha, Interleukin-12 subunit beta	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR642BXP	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF082IIM	alignments	paired-ended	False	syn55176204	syn55176209	syn55176202	syn55176203
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-15	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR363LUK	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF635CEG	alignments	paired-ended	False	syn55176210	syn55176214	syn55176206	syn55176207
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-15	NA	4 hour	NA	NA	NA	NA	NA	NA	ENCSR152FWD	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF241PKF	alignments	paired-ended	False	syn55176215	syn55176219	syn55176211	syn55176213
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-17A	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR388NOI	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF076IHE	alignments	paired-ended	False	syn55176220	syn55176223	syn55176216	syn55176217
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-17A	NA	4 hour	NA	NA	NA	NA	NA	NA	ENCSR408GYQ	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO514TDF/	ENCFF761KVF	alignments	paired-ended	False	syn55176224	syn55176228	syn55176221	syn55176222
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR324OTS	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF127SBE	alignments	paired-ended	False	syn55176229	syn55176232	syn55176225	syn55176226
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-21	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR424MWH	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF143LJM	alignments	paired-ended	False	syn55176233	syn55176237	syn55176230	syn55176231
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-4	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR250GDW	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF202IBK	alignments	paired-ended	False	syn55176238	syn55176242	syn55176234	syn55176235
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-4	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR483PGP	2022-06-07	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF590FVE	alignments	paired-ended	False	syn55176241	syn55176247	syn55176239	syn55176240
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-4	NA	4 hour	NA	NA	NA	NA	NA	NA	ENCSR635VQU	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF724MWS	alignments	paired-ended	False	syn55176248	syn55176252	syn55176244	syn55176245
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-6	100 ng/mL	8 hour	NA	NA	NA	NA	NA	NA	ENCSR452RAX	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO514TDF/	ENCFF021GFS	alignments	paired-ended	False	syn55176251	syn55176256	syn55176249	syn55176250
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-6	NA	4 hour	NA	NA	NA	NA	NA	NA	ENCSR883WDW	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO514TDF/	ENCFF159VCL	alignments	paired-ended	False	syn55176257	syn55176260	syn55176253	syn55176254
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR036ELY	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF746OZT	alignments	paired-ended	False	syn55176261	syn55176266	syn55176258	syn55176259
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR060ZXQ	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF031GZH	alignments	paired-ended	False	syn55176265	syn55176269	syn55176262	syn55176263
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR126EVX	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF585SDX	alignments	paired-ended	False	syn55176270	syn55176276	syn55176267	syn55176268
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR129GCL	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF012FEK	alignments	paired-ended	False	syn55176275	syn55176279	syn55176272	syn55176273
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR134BSY	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF179HBF	alignments	paired-ended	False	syn55176280	syn55176284	syn55176277	syn55176278
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR155NBS	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF979WRO	alignments	paired-ended	False	syn55176285	syn55176289	syn55176281	syn55176282
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR163QXS	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF647HTV	alignments	paired-ended	False	syn55176288	syn55176294	syn55176286	syn55176287
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR167JFX	2013-07-31	John Stamatoyannopoulos, UW & Zhiping Weng, UMass	/human-donors/ENCDO028NGF/	ENCFF954CKW	unfiltered alignments	paired-ended & single-ended	False	syn55176293	syn55176298	syn55176290	syn55176291
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR206KJN	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF058GOA	alignments	paired-ended	False	syn55176297	syn55176303	syn55176295	syn55176296
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR240TZG	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF862ZLM	alignments	paired-ended	False	syn55176302	syn55176307	syn55176299	syn55176300
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR289GZQ	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF822DKY	alignments	paired-ended	False	syn55176306	syn55176312	syn55176304	syn55176305
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR346GIP	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF968CXF	alignments	paired-ended	False	syn55176313	syn55176317	syn55176308	syn55176310
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR366KPR	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF292CZL	alignments	paired-ended	False	syn55176316	syn55176322	syn55176314	syn55176315
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR376DAE	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO394DKX/	ENCFF916EGX	alignments	paired-ended	False	syn55176321	syn55176327	syn55176318	syn55176319
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR389BWT	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF502CST	alignments	paired-ended	False	syn55176326	syn55176331	syn55176323	syn55176324
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR498FCF	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF495AAA	alignments	paired-ended	False	syn55176332	syn55176336	syn55176328	syn55176330
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR515DVK	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF649KVR	alignments	paired-ended	False	syn55176335	syn55176341	syn55176333	syn55176334
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR546FUC	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF881RHO	alignments	paired-ended	False	syn55176340	syn55176346	syn55176337	syn55176339
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR567IWT	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO514TDF/	ENCFF874YSD	alignments	paired-ended	False	syn55176345	syn55176350	syn55176342	syn55176343
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR572FSS	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF340EAE	alignments	paired-ended	False	syn55176351	syn55176354	syn55176347	syn55176349
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR643GHI	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO412QUR/	ENCFF010BRO	unfiltered alignments	single-ended	False	syn55176357	syn55176359	syn55176352	syn55176353
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR654WXX	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF798CVZ	alignments	paired-ended	False	syn55176361	syn55176364	syn55176355	syn55176358
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR683QJJ	2013-07-31	John Stamatoyannopoulos, UW & Zhiping Weng, UMass	/human-donors/ENCDO190HXC/	ENCFF182LTQ	unfiltered alignments	paired-ended & single-ended	False	syn55176365	syn55176369	syn55176362	syn55176363
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR697FME	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF859NRU	alignments	paired-ended	False	syn55176380	syn55176373	syn55176367	syn55176368
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR769OIG	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF673DMO	alignments	paired-ended	False	syn55176372	syn55176378	syn55176370	syn55176371
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR824YLD	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF547EAP	alignments	paired-ended	False	syn55176377	syn55176382	syn55176375	syn55176376
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR832IQN	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF824XID	alignments	paired-ended	False	syn55176383	syn55176387	syn55176379	syn55176381
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR904GDU	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF884KLV	alignments	paired-ended	False	syn55176388	syn55176393	syn55176385	syn55176386
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR930USX	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF318JKL	alignments	paired-ended	False	syn55176392	syn55176397	syn55176390	syn55176391
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day	NA	NA	NA	NA	NA	NA	ENCSR842VTJ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO190HXC/	ENCFF373EQD	unfiltered alignments	single-ended	False	syn55176398	syn55176401	syn55176395	syn55176396
