Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	DNase Experiment accession	DNase Experiment date released	DNase Lab	DNase Donor(s)	DNase File accession	DNase Output type	DNase Run type	ENCODE-rE2G v1
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR260UJJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF060ORA	alignments	paired-ended	FALSE
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR384GGJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF889NJK	alignments	paired-ended	FALSE
CL:0000545	T-helper 1 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR453RFW	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO786GVO/	ENCFF692JSM	alignments	paired-ended	FALSE
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	Interferon-gamma antibody, Interleukin-4	100 μg/mL, 5 μg/mL	36 hour	NA	NA	NA	NA	NA	NA	ENCSR223XND	2021-11-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO374BBL/	ENCFF966RTN	alignments	paired-ended	FALSE
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQG	2012-07-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO287AAA/	ENCFF512LFE, ENCFF243DIU	unfiltered alignments, alignments	single-ended, paired-ended	TRUE
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQH	2012-07-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO288AAA/	ENCFF763CGZ	unfiltered alignments	single-ended	FALSE
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQI	2012-07-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO289AAA/	ENCFF740XMF	unfiltered alignments	paired-ended & single-ended	FALSE
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR197ZNW	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO786GVO/	ENCFF721DXM	alignments	paired-ended	FALSE
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR655LUX	2022-05-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF878NXP	alignments	paired-ended	FALSE
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR869JYO	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF217SLM	alignments	paired-ended	FALSE
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR872IXQ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO739OLY/	ENCFF984EJT	alignments	paired-ended	FALSE
CL:0000546	T-helper 2 cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR943KMD	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF915JML	alignments	paired-ended	FALSE
CL:0000623	natural killer cell	primary cell	Homo sapiens	Interleukin-12 subunit beta, Interleukin-18, Interleukin-12 subunit alpha, Interleukin-15	100 ng/mL	72 hour	NA	NA	NA	NA	NA	NA	ENCSR409ZBD	2022-01-26	John Stamatoyannopoulos, UW	/human-donors/ENCDO311UBW/	ENCFF286KKJ	alignments	paired-ended	FALSE
CL:0000623	natural killer cell	primary cell	Homo sapiens	Interleukin-12 subunit beta, Interleukin-18, Interleukin-12 subunit alpha, Interleukin-15	100 ng/mL	72 hour	NA	NA	NA	NA	NA	NA	ENCSR794TLA	2022-01-26	John Stamatoyannopoulos, UW	/human-donors/ENCDO911LCI/	ENCFF356WSQ	alignments	paired-ended	FALSE
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR407WGG	2021-09-10	John Stamatoyannopoulos, UW	/human-donors/ENCDO911LCI/	ENCFF144XNA	alignments	paired-ended	FALSE
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR704HNG	2013-07-31	John Stamatoyannopoulos, UW & Zhiping Weng, UMass	/human-donors/ENCDO190HXC/	ENCFF994RWT	unfiltered alignments	paired-ended & single-ended	FALSE
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR718AAB	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO028NGF/	ENCFF506IQQ	unfiltered alignments	single-ended	TRUE
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR723JLG	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO579CCQ/	ENCFF989PWI	unfiltered alignments	single-ended	FALSE
CL:0000623	natural killer cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR975LGK	2021-11-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO195VEA/	ENCFF684DLJ	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day	NA	NA	NA	NA	NA	NA	ENCSR425MRQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO028NGF/	ENCFF397NGT	unfiltered alignments	single-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day	NA	NA	NA	NA	NA	NA	ENCSR569ATD	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO190HXC/	ENCFF655EDA	unfiltered alignments	single-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interferon alpha-2	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR111WTE	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF287NUU	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interferon alpha-2	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR941MHZ	2022-06-07	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF221DUU	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interferon gamma	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR336QAO	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF679BDM	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-1 beta	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR314IOV	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF968QXD	alignments	paired-ended	TRUE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-1 beta	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR566XSD	2022-06-07	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF246DLQ	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-10	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR940UEK	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF573FXO	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-12 subunit alpha, Interleukin-12 subunit beta	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR642BXP	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF082IIM	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-15	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR363LUK	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF635CEG	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-15	NA	4 hour	NA	NA	NA	NA	NA	NA	ENCSR152FWD	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF241PKF	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-17A	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR388NOI	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF076IHE	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-17A	NA	4 hour	NA	NA	NA	NA	NA	NA	ENCSR408GYQ	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO514TDF/	ENCFF761KVF	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR324OTS	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF127SBE	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-21	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR424MWH	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF143LJM	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-4	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR250GDW	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO134JGU/	ENCFF202IBK	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-4	NA	1 hour	NA	NA	NA	NA	NA	NA	ENCSR483PGP	2022-06-07	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF590FVE	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-4	NA	4 hour	NA	NA	NA	NA	NA	NA	ENCSR635VQU	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF724MWS	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-6	100 ng/mL	8 hour	NA	NA	NA	NA	NA	NA	ENCSR452RAX	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO514TDF/	ENCFF021GFS	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-6	NA	4 hour	NA	NA	NA	NA	NA	NA	ENCSR883WDW	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO514TDF/	ENCFF159VCL	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR036ELY	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF746OZT	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR060ZXQ	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF031GZH	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR126EVX	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF585SDX	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR129GCL	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF012FEK	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR134BSY	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF179HBF	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR155NBS	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF979WRO	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR163QXS	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF647HTV	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR167JFX	2013-07-31	John Stamatoyannopoulos, UW & Zhiping Weng, UMass	/human-donors/ENCDO028NGF/	ENCFF954CKW	unfiltered alignments	paired-ended & single-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR206KJN	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF058GOA	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR240TZG	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF862ZLM	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR289GZQ	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF822DKY	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR346GIP	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF968CXF	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR366KPR	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF292CZL	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR376DAE	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO394DKX/	ENCFF916EGX	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR389BWT	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF502CST	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR498FCF	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF495AAA	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR515DVK	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF649KVR	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR546FUC	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF881RHO	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR567IWT	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO514TDF/	ENCFF874YSD	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR572FSS	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF340EAE	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR643GHI	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO412QUR/	ENCFF010BRO	unfiltered alignments	single-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR654WXX	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF798CVZ	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR683QJJ	2013-07-31	John Stamatoyannopoulos, UW & Zhiping Weng, UMass	/human-donors/ENCDO190HXC/	ENCFF182LTQ	unfiltered alignments	paired-ended & single-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR697FME	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF859NRU	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR769OIG	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF673DMO	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR824YLD	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF547EAP	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR832IQN	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO222BBW/	ENCFF824XID	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR904GDU	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF884KLV	alignments	paired-ended	FALSE
CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR930USX	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF318JKL	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day	NA	NA	NA	NA	NA	NA	ENCSR842VTJ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO190HXC/	ENCFF373EQD	unfiltered alignments	single-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR020LUD	2013-07-31	John Stamatoyannopoulos, UW & Zhiping Weng, UMass	/human-donors/ENCDO190HXC/	ENCFF565RJQ	unfiltered alignments	paired-ended & single-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR086FTP	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF254EAW	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR097AMI	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF240NPO	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR129HDK	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF873DYN	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR133QZB	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF089CTW	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR162JNV	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF898KQX	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR235OZX	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF889DNV	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR254BCA	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF466QWH	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR316UDN	2013-07-31	John Stamatoyannopoulos, UW & Zhiping Weng, UMass	/human-donors/ENCDO028NGF/	ENCFF523JBQ	unfiltered alignments	paired-ended & single-ended	TRUE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR321KUC	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF990TLE	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR363BTB	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO781BMZ/	ENCFF432ZTH	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR424JPH	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF934OOR	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR559QCM	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF083FOQ	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR609DDQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO579CCQ/	ENCFF107PCI	unfiltered alignments	single-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR649XRC	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF282TVE	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR662IRS	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF191BAK	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR744UQK	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF475JUX	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR840TVG	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO412QUR/	ENCFF376DAI	unfiltered alignments	single-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR937NLH	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF429TAJ	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR946BPA	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF155GFU	alignments	paired-ended	FALSE
CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR984HIY	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF409IYA	alignments	paired-ended	FALSE
CL:0000632	hepatic stellate cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ELR	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO282AAA/	ENCFF450TQE	unfiltered alignments	single-ended	FALSE
CL:0000653	glomerular visceral epithelial cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR785BDQ	2016-05-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO879VOF/	ENCFF766MCS, ENCFF125KLI	alignments, alignments	paired-ended, paired-ended	TRUE
CL:0000679	glutamatergic neuron	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR109RIQ	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO336AAA/	ENCFF925BZO, ENCFF647NQR	alignments, alignments	paired-ended, paired-ended	FALSE
CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ENL	2010-12-14	John Stamatoyannopoulos, UW	/human-donors/ENCDO097AAA/	ENCFF883OCI, ENCFF727EOB	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens	Bone morphogenetic protein 4, Fibroblast growth factor 2, Activin A	6 ng/mL, 5 ng/mL, 10 ng/mL	14 day	NA	NA	NA	NA	NA	NA	ENCSR000EMY	2012-03-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO221AAA/	ENCFF798CBX, ENCFF062FBQ	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
